,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
,alpha_1.5_temp_0.5,1.5,0.5,45,3300,1.0648061,1.5067345,1,1.9075691961719452,0.8269946967214347,0.49850392293518725,0.5638830174903074
,alpha_1.5_temp_0.5,1.5,0.5,45,3400,1.0535686,1.5146476,1,1.9132796075619087,0.828629396,0.4972975304466672,0.5631107650349537
,alpha_1.5_temp_0.5,1.5,0.5,45,3500,1.0443636,1.515262,1,1.903969090586808,0.8284923731883366,0.5017194246035457,0.5598538781007131
,alpha_1.5_temp_0.5,1.5,0.5,45,3600,1.0333035,1.5189482,1,1.897882163192851,0.8257945881088574,0.4927609976496703,0.5573269142260154
,alpha_1.5_temp_0.5,1.5,0.5,45,3700,1.0264089,1.5321596,1,1.8970005522894227,0.8258292960822581,0.49643459466596446,0.557305017
,alpha_1.5_temp_0.5,1.5,0.5,45,3800,1.0178243,1.5348654,1,1.9128579667937344,0.8245663603444894,0.49816507570678364,0.5554326818883418
,alpha_1.5_temp_0.5,1.5,0.5,45,3900,1.0059935,1.5280294,1,1.9039455204343012,0.8265951244533062,0.49733942308276885,0.5621119116048018
,alpha_1.5_temp_0.5,1.5,0.5,45,4000,0.99617445,1.5416237,1,1.9087876827171135,0.8264738946656386,0.4962572648446075,0.5569413497820497
,alpha_1.5_temp_0.5,1.5,0.5,45,4100,0.98844373,1.5443003,1,1.8782207607042671,0.8258150986035666,0.4934774362302851,0.5554522726734479
,alpha_1.5_temp_0.5,1.5,0.5,45,4200,0.9793634,1.5504272,1,1.9046362627636817,0.8261130663951238,0.500178065,0.5611258787115415
,alpha_1.5_temp_0.5,1.5,0.5,45,4300,0.9701086,1.559517,1,1.894808987066438,0.8234883277515571,0.49506385771600375,0.548026165
,alpha_1.5_temp_0.5,1.5,0.5,45,4400,0.95862365,1.5631057,1,1.901490708591724,0.8255458291172982,0.49587118830310645,0.557374052
,alpha_1.5_temp_0.5,1.5,0.5,45,4500,0.9499238,1.5623509,1,1.9149431671714927,0.8233348098198573,0.49848212278075515,0.5516678627555569
,alpha_1.5_temp_0.5,1.5,0.5,45,4600,0.9426798,1.5740198,1,1.913848594113743,0.8230660118112962,0.5012479743876416,0.5513812944243351
,alpha_1.5_temp_0.5,1.5,0.5,45,4700,0.92987245,1.5749277,1,1.9093480615477754,0.8248412000983953,0.5001669560079463,0.5513261714279651
,alpha_1.5_temp_0.5,1.5,0.5,45,4800,0.9207262,1.5835539,1,1.9115321967668828,0.8242006776283185,0.4967775015956722,0.5466524401754141
,alpha_1.5_temp_0.5,1.5,0.5,45,4900,0.91621494,1.5904098,1,1.9001781532340338,0.8238527021507424,0.497335133,0.5503610063369075
,alpha_1.5_temp_0.5,1.5,0.5,45,4999,0.9028021,1.5948251,1,1.9118955727083726,0.82372194306055700,0.5029387431191087,0.5460777924830714
,alpha_1.5_temp_0.5,1.5,0.5,46,0,4.401987,4.4018955,1,1.239098534751507,0.6212191996177038,0.15696170816073815,0.3131512259046237
,alpha_1.5_temp_0.5,1.5,0.5,46,100,2.4479911,2.4636314,1,1.5340088037830106,0.8693903464277586,0.3685947639296452,0.4844573729435602
,alpha_1.5_temp_0.5,1.5,0.5,46,200,2.2132568,2.2460628,1,1.552986754586786,0.8559760529597601,0.34014806141952675,0.46930743518968426
,alpha_1.5_temp_0.5,1.5,0.5,46,300,1.9668465,2.0531497,1,1.5833062213501592,0.8595594944556555,0.37699342791736123,0.4803663302361965
,alpha_1.5_temp_0.5,1.5,0.5,46,400,1.7597864,1.8943821,1,1.5954657457965242,0.8613190119067827,0.39066158129274847,0.487932615
,alpha_1.5_temp_0.5,1.5,0.5,46,500,1.6284086,1.7845261,1,1.6413096455304117,0.8559412735700609,0.3893008907834689,0.4788177025616169
,alpha_1.5_temp_0.5,1.5,0.5,46,600,1.543898,1.717649,1,1.6236198547106138,0.8522990718781948,0.3902324899534384,0.4734617260793845
,alpha_1.5_temp_0.5,1.5,0.5,46,700,1.4769411,1.6543225,1,1.6410383590885604,0.8473223991493385,0.3918434149026871,0.4709754101932049
,alpha_1.5_temp_0.5,1.5,0.5,46,800,1.4338498,1.6219621,1,1.670659340178809,0.8451650367478529,0.41019623013834156,0.48186508587996163
,alpha_1.5_temp_0.5,1.5,0.5,46,900,1.3964658,1.5993268,1,1.6615835903054705,0.8420870616336663,0.40256862587481734,0.48135655290881796
,alpha_1.5_temp_0.5,1.5,0.5,46,1000,1.3651205,1.5752608,1,1.6615406926213234,0.8394393040339153,0.3979229768961668,0.4759232493539651
,alpha_1.5_temp_0.5,1.5,0.5,46,1100,1.3390694,1.5563838,1,1.6756644060977781,0.8366920655568442,0.3961440382947525,0.47064457486073175
,alpha_1.5_temp_0.5,1.5,0.5,46,1200,1.3142899,1.5386771,1,1.672692704114987,0.8353283950487772,0.4004226659014822,0.47315654437740645
,alpha_1.5_temp_0.5,1.5,0.5,46,1300,1.2950115,1.5243819,1,1.695944613720726,0.8354871729115646,0.40415179789438843,0.475605049
,alpha_1.5_temp_0.5,1.5,0.5,46,1400,1.2771294,1.5119514,1,1.6472882261531756,0.8321059177021185,0.38980691161627573,0.4608388131856918
,alpha_1.5_temp_0.5,1.5,0.5,46,1500,1.2617556,1.5169976,1,1.652344193865093,0.8310230693121752,0.3858007351470491,0.4603467410107454
,alpha_1.5_temp_0.5,1.5,0.5,46,1600,1.2430245,1.5073402,1,1.6679538111956855,0.8298435527781645,0.3983375667581956,0.4626463660101096
,alpha_1.5_temp_0.5,1.5,0.5,46,1700,1.2300746,1.5009633,1,1.6646061507563161,0.8276852732996146,0.39299287388784193,0.4576611078282197
,alpha_1.5_temp_0.5,1.5,0.5,46,1800,1.2169737,1.4986575,1,1.6675529430196085,0.8267124377489089,0.3960637025324007,0.46591026530663177
,alpha_1.5_temp_0.5,1.5,0.5,46,1900,1.2034426,1.498053,1,1.6410579893943327,0.8248652465641498,0.3874837134309734,0.4443215986291567
,alpha_1.5_temp_0.5,1.5,0.5,46,2000,1.1910727,1.4925964,1,1.6661684860854702,0.8238932165205478,0.391226191,0.45302124663194016
,alpha_1.5_temp_0.5,1.5,0.5,46,2100,1.1788911,1.4901415,1,1.6529848959250402,0.8241084450880688,0.3958232796813051,0.4481688002198934
,alpha_1.5_temp_0.5,1.5,0.5,46,2200,1.1674975,1.4942266,1,1.650218616262637,0.8227835718741018,0.39258391761376216,0.44614288010696573
,alpha_1.5_temp_0.5,1.5,0.5,46,2300,1.1544992,1.489661,1,1.6596568782948804,0.8216133286952972,0.39382065538068617,0.4507628590563933
,alpha_1.5_temp_0.5,1.5,0.5,46,2400,1.1455852,1.4919993,1,1.6501822610150896,0.8221452599515517,0.3894226012649014,0.4466728739639123
,alpha_1.5_temp_0.5,1.5,0.5,46,2500,1.1338863,1.4930003,1,1.6622277369638485,0.82185854,0.3960050126399534,0.4440815229813258
,alpha_1.5_temp_0.5,1.5,0.5,46,2600,1.1206185,1.4893359,1,1.6610967411178474,0.820045403,0.3952100082350274,0.4397904724478722
,alpha_1.5_temp_0.5,1.5,0.5,46,2700,1.1129111,1.4954048,1,1.6567429132346827,0.8188697998027008,0.39944070018175987,0.440815327
,alpha_1.5_temp_0.5,1.5,0.5,46,2800,1.1037576,1.4909056,1,1.6824825978109255,0.818334783,0.40112538616708476,0.4461989026765029
,alpha_1.5_temp_0.5,1.5,0.5,46,2900,1.0909884,1.5036296,1,1.6590023671443896,0.8193870651125909,0.3972917043432438,0.43629569570223486
,alpha_1.5_temp_0.5,1.5,0.5,46,3000,1.0823315,1.4994631,1,1.655051875711223,0.8198317318310341,0.39388030393390605,0.4325114828099807
,alpha_1.5_temp_0.5,1.5,0.5,46,3100,1.0729496,1.4997412,1,1.6540132818002415,0.8192444924016793,0.394467446,0.43026727434496087
,alpha_1.5_temp_0.5,1.5,0.5,46,3200,1.0616353,1.5108039,1,1.6445441888877657,0.8178051441361506,0.3891710459909712,0.4316945856362581
,alpha_1.5_temp_0.5,1.5,0.5,46,3300,1.0512596,1.5131983,1,1.6422817164011676,0.8162397757569949,0.3936948570624615,0.42795153392354646
,alpha_1.5_temp_0.5,1.5,0.5,46,3400,1.0431817,1.5317827,1,1.6482874039675302,0.8149324607700109,0.39580935429137515,0.4292566287070512
,alpha_1.5_temp_0.5,1.5,0.5,46,3500,1.0344137,1.5198748,1,1.6616710014505418,0.8156523066014052,0.3955479808762514,0.4322415310790142
,alpha_1.5_temp_0.5,1.5,0.5,46,3600,1.0217527,1.5288657,1,1.6606216382575376,0.8154968096464872,0.3961449215161459,0.43474104973177113
,alpha_1.5_temp_0.5,1.5,0.5,46,3700,1.0126737,1.5366228,1,1.6558414874687923,0.8144072204331557,0.39609906135926337,0.42229501503705974
,alpha_1.5_temp_0.5,1.5,0.5,46,3800,1.0038742,1.5375234,1,1.659873120961646,0.8158199110676846,0.3974332069722393,0.42828014898300165
,alpha_1.5_temp_0.5,1.5,0.5,46,3900,0.99425083,1.5507195,1,1.6569203245983353,0.8140726193437974,0.3938908532599453,0.42234699053565655
,alpha_1.5_temp_0.5,1.5,0.5,46,4000,0.98161733,1.5509521,1,1.648840130865093,0.81470242,0.39603685014217627,0.42621328076720233
,alpha_1.5_temp_0.5,1.5,0.5,46,4100,0.9708138,1.559344,1,1.6498929187123803,0.8126942153324683,0.39843136294023135,0.42280705040693284
,alpha_1.5_temp_0.5,1.5,0.5,46,4200,0.9616133,1.561345,1,1.6508037870738281,0.812870646,0.39454162779365043,0.42039164131383094
,alpha_1.5_temp_0.5,1.5,0.5,46,4300,0.95591384,1.5743784,1,1.6528594163132955,0.8135232186615466,0.39865951527818105,0.4202749086072048
,alpha_1.5_temp_0.5,1.5,0.5,46,4400,0.94455814,1.5757542,1,1.6473511830535923,0.8151993282039961,0.3933846882553771,0.4250490346153577
,alpha_1.5_temp_0.5,1.5,0.5,46,4500,0.93169755,1.5916394,1,1.646141450552042,0.8127370541344087,0.39410455695559116,0.4187730717509985
,alpha_1.5_temp_0.5,1.5,0.5,46,4600,0.9231492,1.5895822,1,1.6606178797031534,0.8122949751863876,0.398980583,0.4176010594417652
,alpha_1.5_temp_0.5,1.5,0.5,46,4700,0.91277796,1.6050901,1,1.6334256743471196,0.8117162344008685,0.3917302503921092,0.4114971872220437
,alpha_1.5_temp_0.5,1.5,0.5,46,4800,0.90260047,1.606719,1,1.634612447388409,0.8123852707842986,0.394580395,0.4164006420870621
,alpha_1.5_temp_0.5,1.5,0.5,46,4900,0.8939181,1.6174841,1,1.648070116577944,0.8126099453171093,0.3940076296229769,0.41064470682044824
,alpha_1.5_temp_0.5,1.5,0.5,46,4999,0.8826387,1.620393,1,1.642441414205445,0.8115656470755738,0.3922487970747752,0.4109679395208756
51,alpha_1.5_temp_1.0,1.5,1,42,0,4.256725,4.257551,1,1.101376202,0.442178032,0.071428003,0.211459219
52,alpha_1.5_temp_1.0,1.5,1,42,100,2.4388523,2.4549115,1,1.250636866,0.655555646,0.156991542,0.337297744
53,alpha_1.5_temp_1.0,1.5,1,42,200,2.2133565,2.2567024,1,1.317766577,0.631742503,0.195268125,0.393578045
54,alpha_1.5_temp_1.0,1.5,1,42,300,1.9424639,2.0347533,1,1.362896428,0.655851504,0.212164917,0.402963695
55,alpha_1.5_temp_1.0,1.5,1,42,400,1.7327706,1.8791757,1,1.360237822,0.670897379,0.213628285,0.386326464
56,alpha_1.5_temp_1.0,1.5,1,42,500,1.6030796,1.777425,1,1.362822825,0.683498107,0.213238168,0.371843464
57,alpha_1.5_temp_1.0,1.5,1,42,600,1.5205241,1.7083367,1,1.400312041,0.687308574,0.230567198,0.382855865
58,alpha_1.5_temp_1.0,1.5,1,42,700,1.4605149,1.6537341,1,1.378497846,0.693015762,0.222035286,0.355391568
59,alpha_1.5_temp_1.0,1.5,1,42,800,1.4106206,1.6174654,1,1.393674596,0.694487915,0.222571964,0.364591864
60,alpha_1.5_temp_1.0,1.5,1,42,900,1.3744308,1.591755,1,1.366185547,0.696158109,0.215186898,0.34515738
61,alpha_1.5_temp_1.0,1.5,1,42,1000,1.3465083,1.5705314,1,1.380680615,0.700663421,0.223250812,0.346736142
62,alpha_1.5_temp_1.0,1.5,1,42,1100,1.3178984,1.5525191,1,1.379211344,0.701171369,0.218607989,0.333927576
63,alpha_1.5_temp_1.0,1.5,1,42,1200,1.295196,1.5348891,1,1.3824248,0.699058288,0.218689661,0.339446305
64,alpha_1.5_temp_1.0,1.5,1,42,1300,1.276812,1.5254519,1,1.374202659,0.701015193,0.215131525,0.332252143
65,alpha_1.5_temp_1.0,1.5,1,42,1400,1.2590184,1.5136675,1,1.359210972,0.698904073,0.212147852,0.321801652
66,alpha_1.5_temp_1.0,1.5,1,42,1500,1.2414683,1.5043321,1,1.366264168,0.700925841,0.217531118,0.340085448
67,alpha_1.5_temp_1.0,1.5,1,42,1600,1.2250785,1.5022944,1,1.371885357,0.701731459,0.2141105,0.331702704
68,alpha_1.5_temp_1.0,1.5,1,42,1700,1.2143931,1.5015779,1,1.366371949,0.699458834,0.21982732,0.32949922
69,alpha_1.5_temp_1.0,1.5,1,42,1800,1.197987,1.4933567,1,1.372194362,0.700050139,0.215707628,0.331321967
70,alpha_1.5_temp_1.0,1.5,1,42,1900,1.1859568,1.4982731,1,1.376531381,0.698730979,0.21520484,0.318499987
71,alpha_1.5_temp_1.0,1.5,1,42,2000,1.1747451,1.4984221,1,1.362044242,0.70125138,0.21322292,0.325434792
72,alpha_1.5_temp_1.0,1.5,1,42,2100,1.1616571,1.5018562,1,1.375191077,0.700487441,0.218621158,0.325179983
73,alpha_1.5_temp_1.0,1.5,1,42,2200,1.1501166,1.4960023,1,1.352401489,0.702184051,0.210489258,0.321599994
74,alpha_1.5_temp_1.0,1.5,1,42,2300,1.135506,1.499945,1,1.37414363,0.701111103,0.21927865,0.322290572
75,alpha_1.5_temp_1.0,1.5,1,42,2400,1.1249168,1.4966973,1,1.347563442,0.699589528,0.2037444,0.31203816
76,alpha_1.5_temp_1.0,1.5,1,42,2500,1.1138653,1.4951957,1,1.38960329,0.701000974,0.223797493,0.321490436
77,alpha_1.5_temp_1.0,1.5,1,42,2600,1.1016045,1.4999585,1,1.364495238,0.699845357,0.215050591,0.316637375
78,alpha_1.5_temp_1.0,1.5,1,42,2700,1.0900427,1.5066272,1,1.380665945,0.700507473,0.21701146,0.317703677
79,alpha_1.5_temp_1.0,1.5,1,42,2800,1.0781455,1.5078797,1,1.371916659,0.698612531,0.210390042,0.31212389
80,alpha_1.5_temp_1.0,1.5,1,42,2900,1.0689029,1.5089933,1,1.378188289,0.700725187,0.214781046,0.318566559
81,alpha_1.5_temp_1.0,1.5,1,42,3000,1.0571971,1.514328,1,1.383644992,0.697662126,0.211453692,0.307375839
82,alpha_1.5_temp_1.0,1.5,1,42,3100,1.045506,1.514427,1,1.353560533,0.699036438,0.201017464,0.296581231
83,alpha_1.5_temp_1.0,1.5,1,42,3200,1.0372368,1.5213643,1,1.376844612,0.698948553,0.207187388,0.304793162
84,alpha_1.5_temp_1.0,1.5,1,42,3300,1.024268,1.5274252,1,1.354977864,0.697142763,0.20472697,0.296924398
85,alpha_1.5_temp_1.0,1.5,1,42,3400,1.0149946,1.5327132,1,1.377519224,0.698424391,0.209686296,0.301483015
86,alpha_1.5_temp_1.0,1.5,1,42,3500,1.0042057,1.5331912,1,1.377071923,0.698885264,0.21251363,0.301077895
87,alpha_1.5_temp_1.0,1.5,1,42,3600,0.99210656,1.5430177,1,1.370668271,0.697393293,0.208316374,0.29898706
88,alpha_1.5_temp_1.0,1.5,1,42,3700,0.9835853,1.5425711,1,1.376917313,0.697537546,0.212302376,0.301039244
89,alpha_1.5_temp_1.0,1.5,1,42,3800,0.9708744,1.5676064,1,1.365535891,0.696077983,0.206450585,0.297283522
90,alpha_1.5_temp_1.0,1.5,1,42,3900,0.95946985,1.5589505,1,1.375802227,0.696793923,0.209542404,0.300236465
91,alpha_1.5_temp_1.0,1.5,1,42,4000,0.9499085,1.5701841,1,1.372089979,0.695748866,0.210121482,0.292450087
92,alpha_1.5_temp_1.0,1.5,1,42,4100,0.9396294,1.5786773,1,1.371026773,0.69467032,0.20560529,0.288500251
93,alpha_1.5_temp_1.0,1.5,1,42,4200,0.9297948,1.5784407,1,1.356759302,0.6960064,0.204143747,0.292534176
94,alpha_1.5_temp_1.0,1.5,1,42,4300,0.9191411,1.5923098,1,1.360597687,0.693980661,0.206305099,0.289207445
95,alpha_1.5_temp_1.0,1.5,1,42,4400,0.9059077,1.5933822,1,1.378732053,0.693738387,0.212394885,0.291324177
96,alpha_1.5_temp_1.0,1.5,1,42,4500,0.89620996,1.6102271,1,1.370224976,0.693053346,0.209565986,0.286216017
97,alpha_1.5_temp_1.0,1.5,1,42,4600,0.8861714,1.6078088,1,1.382691836,0.692590093,0.208666466,0.287194455
98,alpha_1.5_temp_1.0,1.5,1,42,4700,0.8741864,1.6161299,1,1.373062287,0.693580489,0.210590815,0.293816805
99,alpha_1.5_temp_1.0,1.5,1,42,4800,0.8645377,1.6260613,1,1.363508815,0.693315046,0.203570057,0.283314629
100,alpha_1.5_temp_1.0,1.5,1,42,4900,0.85233337,1.6350287,1,1.355677447,0.691645596,0.198273365,0.275835054
101,alpha_1.5_temp_1.0,1.5,1,42,4999,0.84479785,1.6459609,1,1.36688361235310000,0.69153056216736600,0.20016921151483700,0.27330588496228000
,alpha_1.5_temp_1.0,1.5,1,43,0,4.3486905,4.349136,1,1.1085817960574682,0.4476360669930776,0.074054239,0.2683095180292924
,alpha_1.5_temp_1.0,1.5,1,43,100,2.437332,2.4626596,1,1.3099204343069308,0.658636379,0.1926928209811449,0.4076107134719689
,alpha_1.5_temp_1.0,1.5,1,43,200,2.198991,2.23572,1,1.3051560717011064,0.6338424476385117,0.19677689745028812,0.37261300452053553
,alpha_1.5_temp_1.0,1.5,1,43,300,1.941158,2.0378907,1,1.3120043323877093,0.6534962776104609,0.18400751939291757,0.344766523
,alpha_1.5_temp_1.0,1.5,1,43,400,1.7323128,1.8872644,1,1.3344463335927037,0.6722196969886621,0.1818298111197849,0.3131982661634683
,alpha_1.5_temp_1.0,1.5,1,43,500,1.6093591,1.7836618,1,1.3404647698067909,0.6874106644988061,0.1896614252688984,0.3214005357076724
,alpha_1.5_temp_1.0,1.5,1,43,600,1.5254368,1.7091224,1,1.3392707051637407,0.6949820974270503,0.18767520243301986,0.31008755720655123
,alpha_1.5_temp_1.0,1.5,1,43,700,1.4642497,1.658453,1,1.2949956887628178,0.6939577684998511,0.16795557731389998,0.27931656925380227
,alpha_1.5_temp_1.0,1.5,1,43,800,1.4187727,1.6232625,1,1.3237385285381982,0.695778887,0.17986564490261178,0.2801050679733356
,alpha_1.5_temp_1.0,1.5,1,43,900,1.3817612,1.5858061,1,1.3104419234840854,0.6970447546044986,0.17732033351312082,0.2785402703260382
,alpha_1.5_temp_1.0,1.5,1,43,1000,1.3463439,1.5630696,1,1.3253174891666237,0.697987344,0.18098615319219732,0.2754418511142333
,alpha_1.5_temp_1.0,1.5,1,43,1100,1.3209352,1.5436566,1,1.3181861391815521,0.699281067,0.18141770929967363,0.27800762744744617
,alpha_1.5_temp_1.0,1.5,1,43,1200,1.3008889,1.5375248,1,1.3324534947291167,0.6965777193407218,0.18320691394805907,0.27502117498715717
,alpha_1.5_temp_1.0,1.5,1,43,1300,1.2800081,1.5259838,1,1.3325453756285766,0.6990483370025954,0.18333987677097321,0.2673841495960951
,alpha_1.5_temp_1.0,1.5,1,43,1400,1.2612563,1.5093114,1,1.3307860552667732,0.6991534914573033,0.1830872266848261,0.2666316229750712
,alpha_1.5_temp_1.0,1.5,1,43,1500,1.2421645,1.5105274,1,1.3397911590380451,0.7001739512284598,0.18428163791478921,0.27166024759908514
,alpha_1.5_temp_1.0,1.5,1,43,1600,1.2314265,1.5071914,1,1.3520952012526646,0.6981212822596232,0.18676179400241621,0.275182585
,alpha_1.5_temp_1.0,1.5,1,43,1700,1.2154695,1.4975718,1,1.3486057011677905,0.6981670592427255,0.18578387773005914,0.2634995672528942
,alpha_1.5_temp_1.0,1.5,1,43,1800,1.2023481,1.4940232,1,1.3305864881334282,0.6975824192961056,0.18291761786785599,0.2756410636653503
,alpha_1.5_temp_1.0,1.5,1,43,1900,1.187787,1.49333,1,1.3488747769151692,0.6965297436465819,0.18691364278481346,0.26703561465938885
,alpha_1.5_temp_1.0,1.5,1,43,2000,1.1745673,1.4944187,1,1.331480234722649,0.6958314230839412,0.18467165197726956,0.25713008909672497
,alpha_1.5_temp_1.0,1.5,1,43,2100,1.1616838,1.4970512,1,1.331457538843108,0.696574424,0.1836301802036663,0.2593708408996463
,alpha_1.5_temp_1.0,1.5,1,43,2200,1.1519213,1.493028,1,1.3176158930905686,0.6952730407665174,0.17957834926852959,0.254901527
,alpha_1.5_temp_1.0,1.5,1,43,2300,1.1415496,1.4932344,1,1.323082862862166,0.6955221983691057,0.17584852713152455,0.24476314809670052
,alpha_1.5_temp_1.0,1.5,1,43,2400,1.1270647,1.4951434,1,1.3346230349665358,0.6945078393667936,0.17683321083053793,0.24433397806684176
,alpha_1.5_temp_1.0,1.5,1,43,2500,1.1169086,1.5002949,1,1.3143348174352656,0.6964859464019537,0.17963646960555343,0.25602566634118556
,alpha_1.5_temp_1.0,1.5,1,43,2600,1.1066953,1.4983274,1,1.3344053232970026,0.6944989615529776,0.18621314371573197,0.2525947419355313
,alpha_1.5_temp_1.0,1.5,1,43,2700,1.0983411,1.5079604,1,1.3450122519568815,0.6951028253783783,0.1933306009389344,0.2588770498732726
,alpha_1.5_temp_1.0,1.5,1,43,2800,1.0843431,1.5028242,1,1.3408699765325454,0.6953337308267753,0.1864670735199276,0.24833695001651845
,alpha_1.5_temp_1.0,1.5,1,43,2900,1.0740882,1.5041714,1,1.3235349492770452,0.6957706258396308,0.18062773611410132,0.2509607622126738
,alpha_1.5_temp_1.0,1.5,1,43,3000,1.0626242,1.51408,1,1.3299657334500259,0.6940239903529485,0.177473195,0.24989443396528563
,alpha_1.5_temp_1.0,1.5,1,43,3100,1.0519661,1.5162913,1,1.3260229671299621,0.6954809380322695,0.1821746800322629,0.2486083468571305
,alpha_1.5_temp_1.0,1.5,1,43,3200,1.0394878,1.5236449,1,1.315130527353471,0.6947261666456859,0.1799476182827202,0.24749182422459126
,alpha_1.5_temp_1.0,1.5,1,43,3300,1.030607,1.5215228,1,1.3278021965876576,0.6932866968611876,0.17992926417733543,0.24121038091927768
,alpha_1.5_temp_1.0,1.5,1,43,3400,1.0196487,1.5205572,1,1.326668797471808,0.6926863434612751,0.17956200051452229,0.24279488496234017
,alpha_1.5_temp_1.0,1.5,1,43,3500,1.0100473,1.5356553,1,1.3279996665109968,0.6928043193717798,0.17847103235098863,0.2418049687469999
,alpha_1.5_temp_1.0,1.5,1,43,3600,0.9950614,1.5345508,1,1.3274517799870378,0.6912391067792972,0.17748497488328333,0.23436457087347906
,alpha_1.5_temp_1.0,1.5,1,43,3700,0.98593396,1.5508019,1,1.3226457424628275,0.692495701,0.18063253002503188,0.24044737862050536
,alpha_1.5_temp_1.0,1.5,1,43,3800,0.9748362,1.5519934,1,1.3245447791035085,0.6920649757285912,0.18083623941347468,0.23959616924822336
,alpha_1.5_temp_1.0,1.5,1,43,3900,0.96360606,1.5708996,1,1.3187038859577604,0.6908850859949985,0.1806933851527671,0.24352923853198685
,alpha_1.5_temp_1.0,1.5,1,43,4000,0.9577599,1.5675538,1,1.3124364918396956,0.6925870047261317,0.17339079412196104,0.24037384006877738
,alpha_1.5_temp_1.0,1.5,1,43,4100,0.9426061,1.5743033,1,1.3207865005104258,0.6935588428427776,0.1814822189425613,0.24334856191029153
,alpha_1.5_temp_1.0,1.5,1,43,4200,0.9331527,1.5758853,1,1.3047600731985438,0.6901677721589804,0.17411260007766152,0.2344265717640519
,alpha_1.5_temp_1.0,1.5,1,43,4300,0.92081565,1.5828005,1,1.3130570242460795,0.6899937091718118,0.17292804176676146,0.23237659257898727
,alpha_1.5_temp_1.0,1.5,1,43,4400,0.9109654,1.5916021,1,1.3013225321500128,0.6904706574132046,0.1702697286727974,0.23204543908437092
,alpha_1.5_temp_1.0,1.5,1,43,4500,0.9004789,1.599385,1,1.3157437722055894,0.6896669738541047,0.17460751966237634,0.2298481830606858
,alpha_1.5_temp_1.0,1.5,1,43,4600,0.89013416,1.609614,1,1.334749603793023,0.689790989,0.18217001505494892,0.24072086850802102
,alpha_1.5_temp_1.0,1.5,1,43,4700,0.87837833,1.6196562,1,1.3069276258993263,0.6892916619926691,0.17741080632893136,0.22907005874812603
,alpha_1.5_temp_1.0,1.5,1,43,4800,0.8678378,1.6347076,1,1.2989590585477038,0.6884274977991978,0.17236751732133174,0.2281088814760248
,alpha_1.5_temp_1.0,1.5,1,43,4900,0.8594801,1.6382583,1,1.3111887185886577,0.6878533044109743,0.17455391579447313,0.23186862211177747
,alpha_1.5_temp_1.0,1.5,1,43,4999,0.84970844,1.6423461,1,1.3006352825129726,0.6862510655323665,0.16758127471790066,0.2241888664017121
,alpha_1.5_temp_1.0,1.5,1,44,0,4.289674,4.290033,1,1.1151620820475248,0.43476133071382844,0.070708707,0.24455562403053047
,alpha_1.5_temp_1.0,1.5,1,44,100,2.4354107,2.4514883,1,1.238914267,0.648488993,0.16530066662778456,0.3691444091101488
,alpha_1.5_temp_1.0,1.5,1,44,200,2.179977,2.222677,1,1.279009396840517,0.6224727970659732,0.162779171,0.30332630247374376
,alpha_1.5_temp_1.0,1.5,1,44,300,1.9282814,2.031459,1,1.292761181852909,0.6380421368877093,0.172214471,0.31198283795018994
,alpha_1.5_temp_1.0,1.5,1,44,400,1.7391244,1.883193,1,1.2884144933264532,0.6512251097758611,0.17071613448796172,0.29763971916834514
,alpha_1.5_temp_1.0,1.5,1,44,500,1.6180745,1.783863,1,1.2821774890822084,0.6524693540533383,0.17849635520142815,0.28753777585426965
,alpha_1.5_temp_1.0,1.5,1,44,600,1.533055,1.7231839,1,1.243954729330878,0.6571316735645135,0.16676683377039928,0.2665836652368307
,alpha_1.5_temp_1.0,1.5,1,44,700,1.4674903,1.6631198,1,1.2612310307209404,0.6583525939881801,0.17336647838695596,0.2650051186184088
,alpha_1.5_temp_1.0,1.5,1,44,800,1.422268,1.6316128,1,1.281203947456034,0.6592280133068562,0.1767835083467265,0.25956835672756035
,alpha_1.5_temp_1.0,1.5,1,44,900,1.3832241,1.5925348,1,1.2808862367107576,0.6641703821818035,0.17218513016433765,0.2711909890075525
,alpha_1.5_temp_1.0,1.5,1,44,1000,1.3545827,1.5708572,1,1.274321631794315,0.661780245,0.1725095655710126,0.2534195296764374
,alpha_1.5_temp_1.0,1.5,1,44,1100,1.329836,1.552057,1,1.2809703261846535,0.6622676828106244,0.17098543410577502,0.26387405676643055
,alpha_1.5_temp_1.0,1.5,1,44,1200,1.3079251,1.5451154,1,1.2744679649173307,0.6639642037550608,0.16685769318711632,0.24766943177084125
,alpha_1.5_temp_1.0,1.5,1,44,1300,1.2875141,1.5267775,1,1.2764038223755128,0.663075492,0.17632562919023134,0.24930151384075483
,alpha_1.5_temp_1.0,1.5,1,44,1400,1.267311,1.5147605,1,1.2710314539985461,0.6637126804590224,0.1681259535949988,0.25919100106755893
,alpha_1.5_temp_1.0,1.5,1,44,1500,1.2527207,1.5121704,1,1.293721489108919,0.6646411265581847,0.16687271486626318,0.24948014489312967
,alpha_1.5_temp_1.0,1.5,1,44,1600,1.2368488,1.5124433,1,1.268068852216899,0.6612728228668372,0.1664668447157989,0.24302613692730665
,alpha_1.5_temp_1.0,1.5,1,44,1700,1.2212095,1.5081905,1,1.2629758329293643,0.6628303863406181,0.1733592457822524,0.24568174109359578
