,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
104,alpha_2.0_temp_0.5,2,0.5,46,200,2.2208154,2.2535038,0.992208333,1.89423094,0.940486904,0.541071316,0.561656918
105,alpha_2.0_temp_0.5,2,0.5,46,300,1.9871196,2.0761342,0.99275,1.827372255,0.949708461,0.54031131,0.548565931
106,alpha_2.0_temp_0.5,2,0.5,46,400,1.7935874,1.9234165,1,1.846174883,0.951224174,0.541394286,0.544675638
107,alpha_2.0_temp_0.5,2,0.5,46,500,1.6573972,1.8156987,1,1.83619738,0.952330855,0.536091335,0.536789785
108,alpha_2.0_temp_0.5,2,0.5,46,600,1.5640371,1.738822,1,1.863377578,0.951584528,0.547482637,0.543349776
109,alpha_2.0_temp_0.5,2,0.5,46,700,1.5028464,1.6852272,1,1.866155274,0.948189569,0.553842638,0.548477202
110,alpha_2.0_temp_0.5,2,0.5,46,800,1.4557562,1.6447455,1,1.869068451,0.942533781,0.556063778,0.547722195
111,alpha_2.0_temp_0.5,2,0.5,46,900,1.4148167,1.6106924,1,1.848159995,0.942361896,0.554535768,0.547426645
112,alpha_2.0_temp_0.5,2,0.5,46,1000,1.3817053,1.5826222,1,1.889594165,0.93944354,0.563797079,0.560400188
113,alpha_2.0_temp_0.5,2,0.5,46,1100,1.3550905,1.5680615,1,1.93074776,0.934152066,0.572082569,0.56665743
114,alpha_2.0_temp_0.5,2,0.5,46,1200,1.3332036,1.5518086,1,1.9191037,0.92914236,0.569069318,0.569388188
115,alpha_2.0_temp_0.5,2,0.5,46,1300,1.3119041,1.538324,1,1.934165366,0.927044172,0.575372825,0.575985904
116,alpha_2.0_temp_0.5,2,0.5,46,1400,1.2963376,1.5316436,1,1.936129912,0.923589957,0.573662302,0.575276452
117,alpha_2.0_temp_0.5,2,0.5,46,1500,1.278261,1.5204657,1,1.937306864,0.922853588,0.576278356,0.58147184
118,alpha_2.0_temp_0.5,2,0.5,46,1600,1.2626508,1.5246595,1,1.929004521,0.918314824,0.573890569,0.578540804
119,alpha_2.0_temp_0.5,2,0.5,46,1700,1.2477942,1.5078347,1,1.932325234,0.916131531,0.575598526,0.576801197
120,alpha_2.0_temp_0.5,2,0.5,46,1800,1.2353574,1.5067818,1,1.939435545,0.914300478,0.579343085,0.59603651
121,alpha_2.0_temp_0.5,2,0.5,46,1900,1.2226192,1.5089362,1,1.929299801,0.911843961,0.578480671,0.591915777
122,alpha_2.0_temp_0.5,2,0.5,46,2000,1.2090813,1.4978733,1,1.937879282,0.910828586,0.582365433,0.59940601
123,alpha_2.0_temp_0.5,2,0.5,46,2100,1.1990173,1.4929138,1,1.929490468,0.911011761,0.581420361,0.595973988
124,alpha_2.0_temp_0.5,2,0.5,46,2200,1.188068,1.4965221,1,1.929930081,0.909509945,0.578927267,0.59406872
125,alpha_2.0_temp_0.5,2,0.5,46,2300,1.1753186,1.4909055,1,1.918415607,0.910516202,0.581519128,0.596668979
126,alpha_2.0_temp_0.5,2,0.5,46,2400,1.168209,1.4948257,1,1.91824441,0.909646258,0.580266773,0.604153695
127,alpha_2.0_temp_0.5,2,0.5,46,2500,1.1560293,1.4925772,1,1.923205792,0.906780757,0.582202001,0.601349357
128,alpha_2.0_temp_0.5,2,0.5,46,2600,1.1457258,1.4961282,1,1.920855628,0.904165493,0.579982733,0.591786857
129,alpha_2.0_temp_0.5,2,0.5,46,2700,1.1353245,1.4974477,1,1.930563469,0.903757814,0.582939434,0.594413028
130,alpha_2.0_temp_0.5,2,0.5,46,2800,1.1281946,1.5019724,1,1.921333884,0.904914434,0.582781354,0.597286925
131,alpha_2.0_temp_0.5,2,0.5,46,2900,1.1172636,1.503386,1,1.920646675,0.903055553,0.58582245,0.599855016
132,alpha_2.0_temp_0.5,2,0.5,46,3000,1.108249,1.4912485,1,1.932300565,0.903348767,0.586591706,0.606016101
133,alpha_2.0_temp_0.5,2,0.5,46,3100,1.0991224,1.5017431,1,1.914371343,0.900065275,0.581474885,0.598406231
134,alpha_2.0_temp_0.5,2,0.5,46,3200,1.0891588,1.5096575,1,1.922311559,0.901319069,0.583232684,0.600345381
135,alpha_2.0_temp_0.5,2,0.5,46,3300,1.0809363,1.5061508,1,1.914613433,0.898422681,0.584437552,0.598347599
136,alpha_2.0_temp_0.5,2,0.5,46,3400,1.0716751,1.5178696,1,1.916537579,0.898818272,0.586548923,0.602734513
137,alpha_2.0_temp_0.5,2,0.5,46,3500,1.0618937,1.5150597,1,1.917592413,0.898164607,0.583816016,0.602334328
138,alpha_2.0_temp_0.5,2,0.5,46,3600,1.0515873,1.5224249,1,1.907597677,0.897238975,0.58359088,0.603566162
139,alpha_2.0_temp_0.5,2,0.5,46,3700,1.0437244,1.5260023,1,1.911122521,0.896064746,0.587078455,0.601592931
140,alpha_2.0_temp_0.5,2,0.5,46,3800,1.0356678,1.5337017,1,1.916173033,0.898101336,0.587003259,0.610951479
141,alpha_2.0_temp_0.5,2,0.5,46,3900,1.0266892,1.5324085,1,1.91205834,0.89616656,0.586791045,0.603186608
142,alpha_2.0_temp_0.5,2,0.5,46,4000,1.0154412,1.5364993,1,1.909100833,0.897037364,0.584559922,0.607942007
143,alpha_2.0_temp_0.5,2,0.5,46,4100,1.0061194,1.545294,1,1.910454384,0.895800871,0.587901306,0.606357154
144,alpha_2.0_temp_0.5,2,0.5,46,4200,0.99732447,1.5501751,1,1.913061741,0.895213534,0.585828822,0.606709813
145,alpha_2.0_temp_0.5,2,0.5,46,4300,0.9895504,1.5545554,1,1.912926615,0.89471991,0.589613694,0.610953041
146,alpha_2.0_temp_0.5,2,0.5,46,4400,0.9819565,1.5607055,1,1.907952834,0.895355223,0.585475888,0.610325719
147,alpha_2.0_temp_0.5,2,0.5,46,4500,0.9723261,1.5688432,1,1.905734491,0.893370835,0.585575562,0.611833595
148,alpha_2.0_temp_0.5,2,0.5,46,4600,0.9608174,1.5749379,1,1.902522803,0.894566217,0.586985807,0.611636512
149,alpha_2.0_temp_0.5,2,0.5,46,4700,0.9522867,1.5834571,1,1.905570011,0.893450236,0.586948018,0.607003219
150,alpha_2.0_temp_0.5,2,0.5,46,4800,0.945642,1.5856012,1,1.900462396,0.89271011,0.584497666,0.605956048
151,alpha_2.0_temp_0.5,2,0.5,46,4900,0.9371157,1.6046357,1,1.898446165,0.891702812,0.584067341,0.603078707
152,alpha_2.0_temp_0.5,2,0.5,46,4999,0.9273936,1.604939,1,1.906275541,0.892305373,0.584893752,0.603159545
204,alpha_2.0_temp_1.0,2,1,42,0,4.256836,4.2574124,1,1.31301345,0.601628937,0.181299204,0.269491688
205,alpha_2.0_temp_1.0,2,1,42,100,2.4406853,2.458343,1,1.780577064,0.814847307,0.430257067,0.479757681
206,alpha_2.0_temp_1.0,2,1,42,200,2.2103462,2.2543974,1,1.825266649,0.799063742,0.413646324,0.468085813
207,alpha_2.0_temp_1.0,2,1,42,300,1.9559114,2.0430615,1,1.854596314,0.812394718,0.433364851,0.48328891
208,alpha_2.0_temp_1.0,2,1,42,400,1.7510844,1.8893598,1,1.872425985,0.819487161,0.436456579,0.47131272
209,alpha_2.0_temp_1.0,2,1,42,500,1.620878,1.8001269,1,1.874818954,0.824915942,0.441935469,0.475853257
210,alpha_2.0_temp_1.0,2,1,42,600,1.5368315,1.7203777,1,1.896955531,0.821680156,0.446253142,0.479501196
211,alpha_2.0_temp_1.0,2,1,42,700,1.475867,1.6725881,1,1.891744001,0.820376279,0.442856067,0.467586599
212,alpha_2.0_temp_1.0,2,1,42,800,1.4278215,1.6310122,1,1.90526419,0.819495357,0.444844679,0.473398858
213,alpha_2.0_temp_1.0,2,1,42,900,1.3918784,1.601822,1,1.884077475,0.822572531,0.444233824,0.47286413
214,alpha_2.0_temp_1.0,2,1,42,1000,1.364362,1.5827938,1,1.876630726,0.816953798,0.43889095,0.465115186
215,alpha_2.0_temp_1.0,2,1,42,1100,1.3352551,1.5631217,1,1.876231272,0.818082726,0.439455653,0.459992995
216,alpha_2.0_temp_1.0,2,1,42,1200,1.3127959,1.5476384,1,1.89892719,0.816347221,0.443310566,0.464811637
217,alpha_2.0_temp_1.0,2,1,42,1300,1.2919475,1.5377673,1,1.875257201,0.813925442,0.439081492,0.459081893
218,alpha_2.0_temp_1.0,2,1,42,1400,1.2765067,1.5281792,1,1.874655344,0.814771365,0.435859878,0.449429935
219,alpha_2.0_temp_1.0,2,1,42,1500,1.2581096,1.516975,1,1.896587683,0.812658786,0.440552338,0.450277606
220,alpha_2.0_temp_1.0,2,1,42,1600,1.2430433,1.5120003,1,1.884723139,0.81390403,0.441897813,0.459088205
221,alpha_2.0_temp_1.0,2,1,42,1700,1.2322744,1.5109069,1,1.874290883,0.811251435,0.441817945,0.460119586
222,alpha_2.0_temp_1.0,2,1,42,1800,1.2152188,1.5002184,1,1.88341605,0.810749342,0.440617002,0.457783386
223,alpha_2.0_temp_1.0,2,1,42,1900,1.2047087,1.5032114,1,1.875452006,0.810815217,0.439846269,0.455996489
224,alpha_2.0_temp_1.0,2,1,42,2000,1.1921464,1.500426,1,1.882182676,0.809609677,0.439935823,0.456741026
225,alpha_2.0_temp_1.0,2,1,42,2100,1.1799372,1.4949719,1,1.85961235,0.808983292,0.437574167,0.448137992
226,alpha_2.0_temp_1.0,2,1,42,2200,1.1690993,1.4937606,1,1.861279268,0.808092911,0.435902048,0.443445886
227,alpha_2.0_temp_1.0,2,1,42,2300,1.1555598,1.4900141,1,1.88528303,0.806596383,0.440719951,0.452258206
228,alpha_2.0_temp_1.0,2,1,42,2400,1.1435246,1.4966265,1,1.86295278,0.808509372,0.438560128,0.452537784
229,alpha_2.0_temp_1.0,2,1,42,2500,1.1344458,1.4983687,1,1.873053399,0.807684049,0.437386981,0.452971743
230,alpha_2.0_temp_1.0,2,1,42,2600,1.1253318,1.5023708,1,1.863656305,0.805955483,0.435384227,0.445594185
231,alpha_2.0_temp_1.0,2,1,42,2700,1.1134683,1.5022159,1,1.847218449,0.80752925,0.437356062,0.450687883
232,alpha_2.0_temp_1.0,2,1,42,2800,1.1044945,1.4994371,1,1.847108516,0.80636595,0.43160566,0.442038254
233,alpha_2.0_temp_1.0,2,1,42,2900,1.0915464,1.5070447,1,1.849935472,0.806584446,0.435623638,0.445205507
234,alpha_2.0_temp_1.0,2,1,42,3000,1.0818579,1.4996895,1,1.849271755,0.8069327,0.434239355,0.444580681
235,alpha_2.0_temp_1.0,2,1,42,3100,1.0725738,1.5052707,1,1.845565842,0.805955021,0.43370313,0.441168096
236,alpha_2.0_temp_1.0,2,1,42,3200,1.0630615,1.5069294,1,1.836225945,0.805942167,0.43229655,0.436104321
237,alpha_2.0_temp_1.0,2,1,42,3300,1.0530504,1.5117741,1,1.847469499,0.80510712,0.436166218,0.440058494
238,alpha_2.0_temp_1.0,2,1,42,3400,1.045136,1.5152377,1,1.857432035,0.802960094,0.435737607,0.439334936
239,alpha_2.0_temp_1.0,2,1,42,3500,1.0329007,1.5209502,1,1.833077294,0.803646151,0.428794437,0.439243434
240,alpha_2.0_temp_1.0,2,1,42,3600,1.0226953,1.5219526,1,1.850102367,0.803882649,0.436392894,0.436694891
241,alpha_2.0_temp_1.0,2,1,42,3700,1.0137264,1.5264223,1,1.831559459,0.804394025,0.431098351,0.439388359
242,alpha_2.0_temp_1.0,2,1,42,3800,1.0025729,1.5422851,1,1.838034143,0.802805472,0.431313792,0.43331207
243,alpha_2.0_temp_1.0,2,1,42,3900,0.9950372,1.5338122,1,1.844523243,0.802938215,0.433430972,0.438678411
244,alpha_2.0_temp_1.0,2,1,42,4000,0.9836498,1.5506377,1,1.821260163,0.801769313,0.428565001,0.427944435
245,alpha_2.0_temp_1.0,2,1,42,4100,0.97713476,1.5463449,1,1.839135333,0.800918444,0.430084384,0.427452955
246,alpha_2.0_temp_1.0,2,1,42,4200,0.96776015,1.550196,1,1.827511176,0.801584366,0.429254746,0.43231904
247,alpha_2.0_temp_1.0,2,1,42,4300,0.9564027,1.5652354,1,1.820685792,0.80185083,0.42825919,0.43112615
248,alpha_2.0_temp_1.0,2,1,42,4400,0.9444479,1.573989,1,1.831824327,0.800697405,0.431106196,0.422864725
249,alpha_2.0_temp_1.0,2,1,42,4500,0.93740016,1.585057,1,1.831265959,0.801646626,0.430689476,0.435769547
250,alpha_2.0_temp_1.0,2,1,42,4600,0.92525804,1.5844489,1,1.828830255,0.800006628,0.43232149,0.429433728
251,alpha_2.0_temp_1.0,2,1,42,4700,0.9159652,1.5878853,1,1.838834925,0.801240084,0.430827381,0.431625494
252,alpha_2.0_temp_1.0,2,1,42,4800,0.9062762,1.5998712,1,1.824850859,0.800614615,0.427465141,0.428713591
253,alpha_2.0_temp_1.0,2,1,42,4900,0.8963428,1.6104583,1,1.833415255,0.800651717,0.431437945,0.43004884
254,alpha_2.0_temp_1.0,2,1,42,4999,0.8904755,1.6151023,1,1.82935448721803000,0.80166003254552600,0.43002076114714100,0.42667229129870700
153,alpha_2.0_temp_1.0,2,1,43,0,4.3463573,4.346958,1,1.354568772,0.610168992,0.215932132,0.348940174
154,alpha_2.0_temp_1.0,2,1,43,100,2.4375792,2.4578476,1,1.737457243,0.822390247,0.436745225,0.501005947
155,alpha_2.0_temp_1.0,2,1,43,200,2.2080674,2.2429936,1,1.71393733,0.806067121,0.439799686,0.488585892
156,alpha_2.0_temp_1.0,2,1,43,300,1.9682038,2.0597131,1,1.69051778,0.816917144,0.420649871,0.482235237
157,alpha_2.0_temp_1.0,2,1,43,400,1.759353,1.9065896,1,1.690744387,0.821084243,0.419919676,0.485276753
158,alpha_2.0_temp_1.0,2,1,43,500,1.6304289,1.8038989,1,1.711219956,0.823576379,0.422933112,0.483617913
159,alpha_2.0_temp_1.0,2,1,43,600,1.5469189,1.7259033,1,1.712977397,0.822746271,0.428605873,0.482845125
160,alpha_2.0_temp_1.0,2,1,43,700,1.4809408,1.6699058,1,1.708814523,0.821047426,0.424560372,0.476302263
161,alpha_2.0_temp_1.0,2,1,43,800,1.4315171,1.6285205,1,1.703052926,0.823030058,0.423171905,0.481408442
162,alpha_2.0_temp_1.0,2,1,43,900,1.3941132,1.6013916,1,1.694859941,0.820129601,0.419366286,0.471371028
163,alpha_2.0_temp_1.0,2,1,43,1000,1.3589962,1.568303,1,1.694322161,0.819619477,0.429177114,0.47544754
164,alpha_2.0_temp_1.0,2,1,43,1100,1.3338937,1.5557207,1,1.699685437,0.817066472,0.428036246,0.477860889
165,alpha_2.0_temp_1.0,2,1,43,1200,1.314562,1.5458018,1,1.673495325,0.816104725,0.423537585,0.467063038
166,alpha_2.0_temp_1.0,2,1,43,1300,1.2911396,1.530905,1,1.695364607,0.816492556,0.425922354,0.473886531
167,alpha_2.0_temp_1.0,2,1,43,1400,1.2744353,1.5188121,1,1.67938467,0.816817572,0.422469313,0.469372559
168,alpha_2.0_temp_1.0,2,1,43,1500,1.2543013,1.5116189,1,1.676876373,0.814674131,0.422555313,0.470199556
169,alpha_2.0_temp_1.0,2,1,43,1600,1.2434988,1.5080981,1,1.692068858,0.814372704,0.428313595,0.475158376
170,alpha_2.0_temp_1.0,2,1,43,1700,1.228818,1.4990423,1,1.678100757,0.813212719,0.417888517,0.467157268
171,alpha_2.0_temp_1.0,2,1,43,1800,1.2134657,1.4939835,1,1.679974936,0.810206357,0.429417263,0.4590964
172,alpha_2.0_temp_1.0,2,1,43,1900,1.200596,1.4894887,1,1.666437298,0.810398013,0.419320694,0.458532126
173,alpha_2.0_temp_1.0,2,1,43,2000,1.1886786,1.4936138,1,1.675499578,0.812632262,0.421728631,0.465297534
174,alpha_2.0_temp_1.0,2,1,43,2100,1.1767662,1.4881641,1,1.678127037,0.811096539,0.424595426,0.459037579
175,alpha_2.0_temp_1.0,2,1,43,2200,1.1662788,1.4924529,1,1.68289122,0.809695032,0.420279706,0.465325925
176,alpha_2.0_temp_1.0,2,1,43,2300,1.1548015,1.4913495,1,1.671092636,0.811211275,0.41919059,0.451194276
177,alpha_2.0_temp_1.0,2,1,43,2400,1.1415358,1.4866394,1,1.668726327,0.810573466,0.412816227,0.449209145
178,alpha_2.0_temp_1.0,2,1,43,2500,1.1328897,1.4953,1,1.66719699,0.809192192,0.410452309,0.451318783
179,alpha_2.0_temp_1.0,2,1,43,2600,1.1224927,1.4897373,1,1.652431474,0.80844433,0.410956652,0.448887388
180,alpha_2.0_temp_1.0,2,1,43,2700,1.1124558,1.4869851,1,1.655830293,0.808592066,0.411232508,0.4478213
181,alpha_2.0_temp_1.0,2,1,43,2800,1.1016601,1.4952981,1,1.656141619,0.808284857,0.413625002,0.452305233
182,alpha_2.0_temp_1.0,2,1,43,2900,1.0927229,1.4986508,1,1.657702519,0.810217554,0.412420863,0.456107154
183,alpha_2.0_temp_1.0,2,1,43,3000,1.0821731,1.5060197,1,1.64347494,0.806959273,0.407350222,0.443255703
184,alpha_2.0_temp_1.0,2,1,43,3100,1.0700582,1.5045992,1,1.666161684,0.807375409,0.409917725,0.44946837
185,alpha_2.0_temp_1.0,2,1,43,3200,1.0614374,1.5109496,1,1.651849358,0.809517532,0.402220528,0.439352306
186,alpha_2.0_temp_1.0,2,1,43,3300,1.0507035,1.5129273,1,1.678137196,0.807996138,0.412960343,0.448875695
187,alpha_2.0_temp_1.0,2,1,43,3400,1.04021,1.5111108,1,1.658679492,0.807176952,0.406735722,0.447210252
188,alpha_2.0_temp_1.0,2,1,43,3500,1.0314976,1.5252295,1,1.668324106,0.808839145,0.402822176,0.443081123
189,alpha_2.0_temp_1.0,2,1,43,3600,1.0202634,1.517371,1,1.674110251,0.806421274,0.409338438,0.445940231
190,alpha_2.0_temp_1.0,2,1,43,3700,1.0096598,1.5313232,1,1.649528116,0.807259374,0.397722743,0.446140347
191,alpha_2.0_temp_1.0,2,1,43,3800,1.000301,1.5302655,1,1.652068478,0.807121415,0.402896759,0.43780269
192,alpha_2.0_temp_1.0,2,1,43,3900,0.9887567,1.5370123,1,1.6525817,0.806646772,0.406523062,0.446615247
193,alpha_2.0_temp_1.0,2,1,43,4000,0.9817107,1.5474538,1,1.641659001,0.804818317,0.394732517,0.431872854
194,alpha_2.0_temp_1.0,2,1,43,4100,0.96770847,1.5474558,1,1.643298663,0.806439517,0.394805423,0.430204326
195,alpha_2.0_temp_1.0,2,1,43,4200,0.96034193,1.5548115,1,1.658640239,0.806974545,0.401842012,0.439098069
196,alpha_2.0_temp_1.0,2,1,43,4300,0.9518103,1.5541956,1,1.636196597,0.805096518,0.393190447,0.425545934
197,alpha_2.0_temp_1.0,2,1,43,4400,0.94030213,1.5659094,1,1.635121552,0.805440624,0.390029232,0.431309522
198,alpha_2.0_temp_1.0,2,1,43,4500,0.9312282,1.5801618,1,1.64466383,0.80481589,0.390671756,0.427376287
199,alpha_2.0_temp_1.0,2,1,43,4600,0.92100036,1.586502,1,1.640577311,0.804850857,0.387146707,0.426970397
200,alpha_2.0_temp_1.0,2,1,43,4700,0.9113788,1.5909077,1,1.650765928,0.804450636,0.390782438,0.426512003
201,alpha_2.0_temp_1.0,2,1,43,4800,0.90256536,1.6043408,1,1.646442386,0.805061307,0.390487709,0.430940103
202,alpha_2.0_temp_1.0,2,1,43,4900,0.8884762,1.6060418,1,1.64563155,0.804663617,0.390102807,0.423345131
203,alpha_2.0_temp_1.0,2,1,43,4999,0.8825074,1.6219866,1,1.641898735,0.805426567,0.387762934,0.42233494
204,alpha_2.0_temp_1.0,2,1,44,0,4.290615,4.2914357,1,1.385470425,0.595872814,0.203580998,0.319610589
205,alpha_2.0_temp_1.0,2,1,44,100,2.4392946,2.4568295,1,1.585336828,0.794757405,0.352054568,0.435580144
206,alpha_2.0_temp_1.0,2,1,44,200,2.2018013,2.2412562,1,1.5416931,0.779649647,0.326529003,0.389265614
207,alpha_2.0_temp_1.0,2,1,44,300,1.9517792,2.0449796,1,1.572640664,0.790374143,0.346831902,0.416018026
208,alpha_2.0_temp_1.0,2,1,44,400,1.7563083,1.901294,1,1.535595463,0.799294224,0.330388436,0.389629782
209,alpha_2.0_temp_1.0,2,1,44,500,1.6303368,1.7998217,1,1.55937552,0.804695811,0.331664435,0.392915068
210,alpha_2.0_temp_1.0,2,1,44,600,1.5400354,1.7288573,1,1.592179618,0.809999804,0.345909234,0.412032148
211,alpha_2.0_temp_1.0,2,1,44,700,1.476165,1.6722627,1,1.563470017,0.807701624,0.33634409,0.403693438
212,alpha_2.0_temp_1.0,2,1,44,800,1.4300569,1.6249181,1,1.578049622,0.805919564,0.333443239,0.399409067
213,alpha_2.0_temp_1.0,2,1,44,900,1.3936558,1.6020854,1,1.582304035,0.807487865,0.339917792,0.409384091
214,alpha_2.0_temp_1.0,2,1,44,1000,1.3644912,1.5742772,1,1.551225653,0.807614805,0.32936427,0.399553934
215,alpha_2.0_temp_1.0,2,1,44,1100,1.3409979,1.5596989,1,1.574131972,0.805075614,0.333784884,0.400353792
216,alpha_2.0_temp_1.0,2,1,44,1200,1.3175017,1.5564201,1,1.538370424,0.806843006,0.327693518,0.398154386
217,alpha_2.0_temp_1.0,2,1,44,1300,1.2969079,1.5348492,1,1.555144974,0.805654259,0.325603161,0.393059795
218,alpha_2.0_temp_1.0,2,1,44,1400,1.2802839,1.5212944,1,1.534215057,0.806625424,0.32327529,0.396210864
219,alpha_2.0_temp_1.0,2,1,44,1500,1.2632412,1.5167645,1,1.517761847,0.806254171,0.320776828,0.391326448
220,alpha_2.0_temp_1.0,2,1,44,1600,1.249459,1.5176396,1,1.533964128,0.804415999,0.326862743,0.394006725
221,alpha_2.0_temp_1.0,2,1,44,1700,1.2341756,1.516167,1,1.530102235,0.80687535,0.315919251,0.389022794
222,alpha_2.0_temp_1.0,2,1,44,1800,1.2216731,1.508542,1,1.520140469,0.804373787,0.319328975,0.387341335
223,alpha_2.0_temp_1.0,2,1,44,1900,1.2091645,1.5007361,1,1.512437024,0.804188934,0.316404423,0.391268863
224,alpha_2.0_temp_1.0,2,1,44,2000,1.1952633,1.4991904,1,1.526873841,0.803514745,0.318463323,0.388012459
225,alpha_2.0_temp_1.0,2,1,44,2100,1.1849684,1.497405,1,1.529227031,0.803978985,0.313828372,0.385981646
226,alpha_2.0_temp_1.0,2,1,44,2200,1.1767119,1.4949907,1,1.508366417,0.801527202,0.312718878,0.380160624
227,alpha_2.0_temp_1.0,2,1,44,2300,1.1662937,1.4924948,1,1.511921177,0.8037768,0.313877399,0.386722266
228,alpha_2.0_temp_1.0,2,1,44,2400,1.1533735,1.5000587,1,1.495955879,0.802308065,0.309591831,0.375480184
229,alpha_2.0_temp_1.0,2,1,44,2500,1.1454048,1.5055584,1,1.507581311,0.805232443,0.313018447,0.383792235
230,alpha_2.0_temp_1.0,2,1,44,2600,1.1294109,1.4993036,1,1.5121132,0.803732603,0.315799101,0.384999341
231,alpha_2.0_temp_1.0,2,1,44,2700,1.1217147,1.5016057,1,1.512059536,0.802680593,0.309091226,0.378805466
232,alpha_2.0_temp_1.0,2,1,44,2800,1.1119314,1.497888,1,1.499532412,0.803752389,0.311692963,0.374373472
233,alpha_2.0_temp_1.0,2,1,44,2900,1.1011118,1.5059805,1,1.503163078,0.801219092,0.310316332,0.373679217
234,alpha_2.0_temp_1.0,2,1,44,3000,1.0916526,1.5057385,1,1.504443095,0.801780512,0.311138486,0.371561653
235,alpha_2.0_temp_1.0,2,1,44,3100,1.080585,1.5042212,1,1.502783696,0.80266897,0.307764755,0.371630325
236,alpha_2.0_temp_1.0,2,1,44,3200,1.0719318,1.506155,1,1.501218479,0.804260196,0.31002151,0.36922172
237,alpha_2.0_temp_1.0,2,1,44,3300,1.0595398,1.5150356,1,1.492742734,0.802529078,0.30426822,0.367432465
238,alpha_2.0_temp_1.0,2,1,44,3400,1.050842,1.51648,1,1.499942859,0.802626046,0.309035722,0.373594247
239,alpha_2.0_temp_1.0,2,1,44,3500,1.044684,1.5254201,1,1.49617825,0.801182381,0.307104674,0.369896565
240,alpha_2.0_temp_1.0,2,1,44,3600,1.0316408,1.5282525,1,1.503553639,0.801492568,0.307941817,0.367587467
241,alpha_2.0_temp_1.0,2,1,44,3700,1.0220004,1.5317605,1,1.502371898,0.801897366,0.310293623,0.371549526
242,alpha_2.0_temp_1.0,2,1,44,3800,1.0131782,1.5387038,1,1.508898847,0.800629477,0.309321812,0.368444951
243,alpha_2.0_temp_1.0,2,1,44,3900,1.0017636,1.5447232,1,1.490503117,0.799773014,0.302702986,0.35731115
244,alpha_2.0_temp_1.0,2,1,44,4000,0.9923082,1.5492872,1,1.496706445,0.801166953,0.305643961,0.362289972
245,alpha_2.0_temp_1.0,2,1,44,4100,0.98230284,1.548755,1,1.500136802,0.801311516,0.306349679,0.362840346
246,alpha_2.0_temp_1.0,2,1,44,4200,0.97142214,1.5544473,1,1.483057648,0.799595432,0.30293313,0.353802242
247,alpha_2.0_temp_1.0,2,1,44,4300,0.9605213,1.5598358,1,1.496206813,0.800358088,0.304724382,0.360014091
248,alpha_2.0_temp_1.0,2,1,44,4400,0.9504213,1.5735395,1,1.494167405,0.799871629,0.303876489,0.360421757
249,alpha_2.0_temp_1.0,2,1,44,4500,0.9387259,1.5841377,1,1.491242255,0.7987796,0.306730468,0.361767287
250,alpha_2.0_temp_1.0,2,1,44,4600,0.93004405,1.5792098,1,1.488325889,0.79986065,0.303281954,0.358158155
251,alpha_2.0_temp_1.0,2,1,44,4700,0.9217848,1.5980757,1,1.471696164,0.798787192,0.297344171,0.34746813
252,alpha_2.0_temp_1.0,2,1,44,4800,0.91072965,1.5986339,1,1.49660825,0.799156598,0.304878889,0.355403914
253,alpha_2.0_temp_1.0,2,1,44,4900,0.89769787,1.6007575,1,1.484775275,0.799208117,0.303616668,0.35009669
254,alpha_2.0_temp_1.0,2,1,44,4999,0.8913054,1.6089517,1,1.488623341,0.799658902,0.29909574,0.34836703
0,alpha_2.0_temp_1.0,2,1,45,0,4.3411365,4.335678,1,1.375653084,0.596832993,0.216769688,0.331123588
1,alpha_2.0_temp_1.0,2,1,45,100,2.4351408,2.4517434,1,1.72862349,0.812070247,0.461838929,0.590758462
2,alpha_2.0_temp_1.0,2,1,45,200,2.195747,2.2351072,1,1.720241475,0.805300624,0.457265929,0.550012077
3,alpha_2.0_temp_1.0,2,1,45,300,1.9636801,2.0541816,1,1.672928226,0.810052355,0.437619561,0.511703586
4,alpha_2.0_temp_1.0,2,1,45,400,1.755604,1.9063413,1,1.63871683,0.814483058,0.427207672,0.48189137
5,alpha_2.0_temp_1.0,2,1,45,500,1.622032,1.789112,1,1.655465255,0.811799372,0.434566574,0.482264749
6,alpha_2.0_temp_1.0,2,1,45,600,1.5370274,1.7196031,1,1.651409392,0.810698928,0.433754489,0.467714615
7,alpha_2.0_temp_1.0,2,1,45,700,1.4766885,1.6694419,1,1.666872954,0.806944287,0.429394584,0.469403718
8,alpha_2.0_temp_1.0,2,1,45,800,1.4321611,1.626921,1,1.648950861,0.805942308,0.429052165,0.460841581
9,alpha_2.0_temp_1.0,2,1,45,900,1.3960766,1.6052951,1,1.628886703,0.804771803,0.425982984,0.460566334
10,alpha_2.0_temp_1.0,2,1,45,1000,1.3632944,1.5820405,1,1.638640354,0.804247251,0.425216372,0.458467541
11,alpha_2.0_temp_1.0,2,1,45,1100,1.341258,1.5667002,1,1.629333186,0.802924958,0.421015338,0.45177088
12,alpha_2.0_temp_1.0,2,1,45,1200,1.3136185,1.5507901,1,1.615120285,0.803063298,0.422713591,0.451826914
13,alpha_2.0_temp_1.0,2,1,45,1300,1.2961336,1.5380105,1,1.611719555,0.802010428,0.419674871,0.444565729
14,alpha_2.0_temp_1.0,2,1,45,1400,1.2767015,1.5278403,1,1.60469447,0.804028868,0.411279655,0.44689089
