Column1,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
147,alpha_2.5_temp_0.5,2.5,0.5,46,4500,1.0075461,1.5422938,0.979166667,2.133786538,0.933866224,0.641100827,0.635580054
148,alpha_2.5_temp_0.5,2.5,0.5,46,4600,0.99763155,1.5358474,0.978875,2.143010759,0.935171414,0.644549567,0.637133937
149,alpha_2.5_temp_0.5,2.5,0.5,46,4700,0.9904552,1.5469426,0.979083333,2.134215281,0.934176463,0.643050743,0.641238762
150,alpha_2.5_temp_0.5,2.5,0.5,46,4800,0.9861328,1.5435597,0.979166667,2.143524726,0.935860483,0.649115042,0.633665974
151,alpha_2.5_temp_0.5,2.5,0.5,46,4900,0.97337013,1.5616754,0.979041667,2.148422531,0.935757684,0.650475107,0.63978855
152,alpha_2.5_temp_0.5,2.5,0.5,46,4999,0.96506304,1.5703454,0.979083333,2.149697565,0.934109117,0.649272958,0.640881941
51,alpha_2.5_temp_0.5,2.5,0.5,45,0,4.339285,4.3339496,1,1.564958652,0.820378951,0.313522594,0.386512374
52,alpha_2.5_temp_0.5,2.5,0.5,45,100,2.4440794,2.4585319,0.979416667,2.30818069,0.975740609,0.684556953,0.713268551
53,alpha_2.5_temp_0.5,2.5,0.5,45,200,2.2002563,2.23735,0.9975,2.317856133,0.972238795,0.687303094,0.696135729
54,alpha_2.5_temp_0.5,2.5,0.5,45,300,1.9829767,2.0659385,0.955291667,2.403658336,0.973554346,0.714440344,0.731567727
55,alpha_2.5_temp_0.5,2.5,0.5,45,400,1.7832509,1.9189285,0.988875,2.40063966,0.9728032,0.720164842,0.725195669
56,alpha_2.5_temp_0.5,2.5,0.5,45,500,1.6529173,1.8122448,0.990041667,2.414718597,0.97202106,0.723938118,0.74251156
57,alpha_2.5_temp_0.5,2.5,0.5,45,600,1.5647619,1.7430869,0.971125,2.40989294,0.967494219,0.723106924,0.738170221
58,alpha_2.5_temp_0.5,2.5,0.5,45,700,1.5028632,1.6903335,0.971333333,2.411834401,0.966104033,0.72415264,0.735458833
59,alpha_2.5_temp_0.5,2.5,0.5,45,800,1.456011,1.6473897,0.965791667,2.407225515,0.962645951,0.725972866,0.735668706
60,alpha_2.5_temp_0.5,2.5,0.5,45,900,1.4193889,1.6189356,0.962416667,2.407093184,0.960410357,0.727748951,0.739439467
61,alpha_2.5_temp_0.5,2.5,0.5,45,1000,1.3885441,1.6007735,0.966291667,2.402773493,0.95889923,0.729039236,0.737237388
62,alpha_2.5_temp_0.5,2.5,0.5,45,1100,1.3650026,1.5709424,0.954291667,2.421159356,0.95573945,0.731622801,0.738217981
63,alpha_2.5_temp_0.5,2.5,0.5,45,1200,1.3391042,1.5585711,0.966458333,2.390292245,0.954297769,0.722879691,0.729008176
64,alpha_2.5_temp_0.5,2.5,0.5,45,1300,1.3210475,1.5496887,0.964833333,2.415766614,0.952185666,0.733826323,0.744617442
65,alpha_2.5_temp_0.5,2.5,0.5,45,1400,1.3046315,1.5440522,0.958625,2.441230442,0.9509638,0.740244596,0.753798456
66,alpha_2.5_temp_0.5,2.5,0.5,45,1500,1.289742,1.534629,0.968791667,2.449136573,0.95047085,0.740128926,0.762678053
67,alpha_2.5_temp_0.5,2.5,0.5,45,1600,1.2748201,1.5301821,0.981375,2.446321401,0.952630193,0.74037993,0.768129859
68,alpha_2.5_temp_0.5,2.5,0.5,45,1700,1.2583274,1.5238669,0.955125,2.445226416,0.944822425,0.744941347,0.75924719
69,alpha_2.5_temp_0.5,2.5,0.5,45,1800,1.2485005,1.5147575,0.962541667,2.444661961,0.943615838,0.745960192,0.757559039
70,alpha_2.5_temp_0.5,2.5,0.5,45,1900,1.2369848,1.5129105,0.9565,2.444199036,0.944822334,0.744450495,0.761098039
71,alpha_2.5_temp_0.5,2.5,0.5,45,2000,1.2265416,1.5125791,0.961125,2.463323462,0.942285058,0.754837293,0.765939455
72,alpha_2.5_temp_0.5,2.5,0.5,45,2100,1.2155775,1.506198,0.990125,2.457187649,0.942127657,0.747685185,0.764171946
73,alpha_2.5_temp_0.5,2.5,0.5,45,2200,1.2033631,1.5053296,0.974625,2.459196195,0.9411824,0.752864427,0.773515587
74,alpha_2.5_temp_0.5,2.5,0.5,45,2300,1.1983855,1.5076238,0.966208333,2.451292419,0.940072805,0.753033474,0.760527534
75,alpha_2.5_temp_0.5,2.5,0.5,45,2400,1.1854107,1.5024198,0.959166667,2.462701023,0.940439153,0.755240624,0.775402815
76,alpha_2.5_temp_0.5,2.5,0.5,45,2500,1.1765724,1.4978852,0.953166667,2.472289915,0.938714138,0.761713953,0.77867969
77,alpha_2.5_temp_0.5,2.5,0.5,45,2600,1.1671256,1.4948401,0.973708333,2.465120992,0.935325866,0.761546623,0.773665493
78,alpha_2.5_temp_0.5,2.5,0.5,45,2700,1.1573291,1.4975152,0.953,2.462797999,0.936606691,0.756305697,0.774817485
79,alpha_2.5_temp_0.5,2.5,0.5,45,2800,1.1491021,1.4935158,0.952875,2.443778615,0.932999311,0.757440814,0.777124548
80,alpha_2.5_temp_0.5,2.5,0.5,45,2900,1.1399052,1.4961342,0.954708333,2.453490888,0.93409068,0.764695511,0.778546754
81,alpha_2.5_temp_0.5,2.5,0.5,45,3000,1.1318504,1.4880884,0.9535,2.439744844,0.934478364,0.755394485,0.767556366
82,alpha_2.5_temp_0.5,2.5,0.5,45,3100,1.1242832,1.4971365,0.960541667,2.462616675,0.93251996,0.766117748,0.784111627
83,alpha_2.5_temp_0.5,2.5,0.5,45,3200,1.1161543,1.5061946,0.971458333,2.451297757,0.929568983,0.760823149,0.781551419
84,alpha_2.5_temp_0.5,2.5,0.5,45,3300,1.1098429,1.4968606,0.961208333,2.440850231,0.927326116,0.764406687,0.777079611
85,alpha_2.5_temp_0.5,2.5,0.5,45,3400,1.102345,1.5097319,0.949791667,2.442721041,0.930644824,0.7687747,0.783066955
86,alpha_2.5_temp_0.5,2.5,0.5,45,3500,1.091366,1.5129855,0.950458333,2.449864983,0.929286943,0.7707026,0.787146974
87,alpha_2.5_temp_0.5,2.5,0.5,45,3600,1.0825056,1.5100852,0.953625,2.43105943,0.925249375,0.75483591,0.7658493
88,alpha_2.5_temp_0.5,2.5,0.5,45,3700,1.0762275,1.5151175,0.951875,2.442434326,0.92703885,0.759859169,0.783664521
89,alpha_2.5_temp_0.5,2.5,0.5,45,3800,1.0677354,1.5144082,0.951166667,2.435067095,0.924643499,0.762150411,0.776145773
90,alpha_2.5_temp_0.5,2.5,0.5,45,3900,1.0605564,1.5067625,0.954458333,2.429182358,0.924589381,0.765605585,0.781853786
91,alpha_2.5_temp_0.5,2.5,0.5,45,4000,1.0509859,1.5115277,0.956333333,2.42669582,0.922461767,0.772711566,0.781076591
92,alpha_2.5_temp_0.5,2.5,0.5,45,4100,1.0456196,1.5182627,0.950666667,2.429787158,0.923473426,0.772102639,0.786210753
93,alpha_2.5_temp_0.5,2.5,0.5,45,4200,1.0427479,1.5324913,0.950166667,2.436620493,0.928791838,0.776716402,0.794358775
94,alpha_2.5_temp_0.5,2.5,0.5,45,4300,1.0314279,1.5353916,0.950416667,2.432013458,0.920464147,0.777422455,0.787453165
95,alpha_2.5_temp_0.5,2.5,0.5,45,4400,1.0201361,1.5310115,0.950833333,2.412012558,0.920547945,0.766907116,0.779349128
96,alpha_2.5_temp_0.5,2.5,0.5,45,4500,1.0141743,1.5311635,0.950666667,2.42922011,0.918634279,0.774425797,0.785938819
97,alpha_2.5_temp_0.5,2.5,0.5,45,4600,1.0196922,1.5417138,0.953583333,2.413247295,0.920674426,0.775926012,0.781979551
98,alpha_2.5_temp_0.5,2.5,0.5,45,4700,0.9986151,1.5441465,0.952,2.4266735,0.91749098,0.778466257,0.790622355
99,alpha_2.5_temp_0.5,2.5,0.5,45,4800,0.9920148,1.553091,0.950375,2.424954277,0.916249351,0.772623538,0.782884487
100,alpha_2.5_temp_0.5,2.5,0.5,45,4900,0.98475426,1.549807,0.951166667,2.429017382,0.914444028,0.780700116,0.79433998
101,alpha_2.5_temp_0.5,2.5,0.5,45,4999,0.9760973,1.5523726,0.95075,2.429327169,0.914697624,0.780100631,0.794261558
357,alpha_2.5_temp_1.0,2.5,1,42,0,4.2570415,4.257549,1,1.407523412,0.701505015,0.227151235,0.291487962
358,alpha_2.5_temp_1.0,2.5,1,42,100,2.4454103,2.460651,1,1.740339096,0.897430495,0.476392205,0.515042875
359,alpha_2.5_temp_1.0,2.5,1,42,200,2.226367,2.262769,1,1.88512239,0.914065956,0.496900905,0.546767422
360,alpha_2.5_temp_1.0,2.5,1,42,300,1.9835237,2.061976,1,1.831957689,0.927397837,0.49198494,0.536606628
361,alpha_2.5_temp_1.0,2.5,1,42,400,1.7832043,1.9140114,1,1.853573846,0.931171214,0.496868037,0.528322628
362,alpha_2.5_temp_1.0,2.5,1,42,500,1.6447814,1.8169978,1,1.887440569,0.926868666,0.507084422,0.524548852
363,alpha_2.5_temp_1.0,2.5,1,42,600,1.5623326,1.7466868,1,1.864110378,0.925080302,0.506507148,0.522005893
364,alpha_2.5_temp_1.0,2.5,1,42,700,1.4961741,1.6829321,1,1.872842225,0.924729076,0.509742486,0.521331198
365,alpha_2.5_temp_1.0,2.5,1,42,800,1.4471208,1.6422819,1,1.867961538,0.921424904,0.507800888,0.520701277
366,alpha_2.5_temp_1.0,2.5,1,42,900,1.407601,1.6120559,1,1.835013884,0.917098741,0.507766283,0.525553215
367,alpha_2.5_temp_1.0,2.5,1,42,1000,1.3806921,1.588375,1,1.877722541,0.91443544,0.512684477,0.524721747
368,alpha_2.5_temp_1.0,2.5,1,42,1100,1.3506374,1.5667347,1,1.879199493,0.912359889,0.516142582,0.530861593
369,alpha_2.5_temp_1.0,2.5,1,42,1200,1.3291428,1.5473416,1,1.876792576,0.908708596,0.51803576,0.525241481
370,alpha_2.5_temp_1.0,2.5,1,42,1300,1.3069074,1.5361153,1,1.886875196,0.904380397,0.518109967,0.528339906
371,alpha_2.5_temp_1.0,2.5,1,42,1400,1.291835,1.5260558,1,1.881257696,0.903890138,0.520166228,0.5282469
372,alpha_2.5_temp_1.0,2.5,1,42,1500,1.2770323,1.518643,1,1.883786205,0.901512785,0.520119874,0.532100387
373,alpha_2.5_temp_1.0,2.5,1,42,1600,1.2598165,1.5067407,1,1.874796151,0.901053482,0.518762868,0.526546892
374,alpha_2.5_temp_1.0,2.5,1,42,1700,1.2477009,1.5072395,1,1.876440596,0.898816109,0.519995387,0.524944806
375,alpha_2.5_temp_1.0,2.5,1,42,1800,1.2325757,1.5036745,1,1.87979945,0.898754836,0.523100473,0.531966885
376,alpha_2.5_temp_1.0,2.5,1,42,1900,1.2198008,1.4980506,1,1.901985787,0.896419832,0.526581242,0.537980505
377,alpha_2.5_temp_1.0,2.5,1,42,2000,1.2101694,1.503217,1,1.877036132,0.896489319,0.523652006,0.530417173
378,alpha_2.5_temp_1.0,2.5,1,42,2100,1.1956321,1.4928795,1,1.884319732,0.895004101,0.523335704,0.533228328
379,alpha_2.5_temp_1.0,2.5,1,42,2200,1.187563,1.4880697,1,1.889469938,0.893785416,0.528467127,0.537569894
380,alpha_2.5_temp_1.0,2.5,1,42,2300,1.1736666,1.4886488,1,1.906750574,0.893586747,0.532704797,0.541963926
381,alpha_2.5_temp_1.0,2.5,1,42,2400,1.1624153,1.4907876,1,1.915295208,0.89164023,0.535358467,0.544713914
382,alpha_2.5_temp_1.0,2.5,1,42,2500,1.1554146,1.4941628,1,1.918603468,0.89134414,0.533481861,0.540041967
383,alpha_2.5_temp_1.0,2.5,1,42,2600,1.1473957,1.4914786,1,1.910240552,0.889464229,0.532661308,0.539137307
384,alpha_2.5_temp_1.0,2.5,1,42,2700,1.1367849,1.4968017,1,1.911709874,0.891773568,0.535517074,0.547172396
385,alpha_2.5_temp_1.0,2.5,1,42,2800,1.125809,1.4868567,1,1.899242829,0.889097987,0.533638898,0.538271811
386,alpha_2.5_temp_1.0,2.5,1,42,2900,1.1172389,1.4984021,1,1.909051736,0.889887141,0.534570003,0.548602362
387,alpha_2.5_temp_1.0,2.5,1,42,3000,1.1060774,1.4915189,1,1.904585954,0.888533138,0.534599482,0.541488301
388,alpha_2.5_temp_1.0,2.5,1,42,3100,1.0971216,1.4983232,1,1.91556468,0.888810746,0.537884557,0.556092264
389,alpha_2.5_temp_1.0,2.5,1,42,3200,1.0892376,1.4954875,1,1.909107316,0.887421195,0.536029365,0.549067924
390,alpha_2.5_temp_1.0,2.5,1,42,3300,1.080516,1.5020547,1,1.909737634,0.886847458,0.534341539,0.540596658
391,alpha_2.5_temp_1.0,2.5,1,42,3400,1.0722393,1.500745,1,1.902375842,0.888068439,0.539018717,0.549019705
392,alpha_2.5_temp_1.0,2.5,1,42,3500,1.0625591,1.5077114,1,1.906115139,0.887155346,0.537650731,0.547243072
393,alpha_2.5_temp_1.0,2.5,1,42,3600,1.0530423,1.5059654,1,1.903180873,0.886400958,0.537511614,0.550210786
394,alpha_2.5_temp_1.0,2.5,1,42,3700,1.04429,1.5092379,1,1.900882412,0.885038738,0.537649526,0.542723337
395,alpha_2.5_temp_1.0,2.5,1,42,3800,1.0358506,1.5200901,1,1.901976882,0.885970232,0.540036115,0.554934819
396,alpha_2.5_temp_1.0,2.5,1,42,3900,1.0267721,1.525323,1,1.896029353,0.885190923,0.534998106,0.546595582
397,alpha_2.5_temp_1.0,2.5,1,42,4000,1.0194669,1.5272095,1,1.883903868,0.885228036,0.53636277,0.549428172
398,alpha_2.5_temp_1.0,2.5,1,42,4100,1.010476,1.5329201,1,1.886169018,0.884501201,0.53880899,0.551732721
399,alpha_2.5_temp_1.0,2.5,1,42,4200,1.0022328,1.5456616,1,1.880212182,0.883386851,0.535276186,0.542565891
400,alpha_2.5_temp_1.0,2.5,1,42,4300,0.9961864,1.5363536,1,1.889952737,0.884797954,0.537112738,0.545643841
401,alpha_2.5_temp_1.0,2.5,1,42,4400,0.9837189,1.5386089,1,1.891362557,0.884173923,0.537789914,0.547003622
402,alpha_2.5_temp_1.0,2.5,1,42,4500,0.9758917,1.5624744,1,1.897467862,0.883627723,0.539337204,0.541547441
403,alpha_2.5_temp_1.0,2.5,1,42,4600,0.9680905,1.5572573,1,1.892624492,0.883837773,0.53930688,0.552164816
404,alpha_2.5_temp_1.0,2.5,1,42,4700,0.9570851,1.5622402,1,1.890423089,0.883651411,0.54035288,0.54910678
405,alpha_2.5_temp_1.0,2.5,1,42,4800,0.9498734,1.564381,1,1.884984251,0.882330044,0.540658167,0.548747681
406,alpha_2.5_temp_1.0,2.5,1,42,4900,0.9398926,1.5713518,1,1.88420172,0.883573747,0.540287196,0.552070916
407,alpha_2.5_temp_1.0,2.5,1,42,4999,0.9345483,1.5790086,1,1.882039128,0.882517162,0.537482863,0.54945109
102,alpha_2.5_temp_1.0,2.5,1,43,0,4.3454747,4.3461666,1,1.465699492,0.709248192,0.272923205,0.378901611
103,alpha_2.5_temp_1.0,2.5,1,43,100,2.4426315,2.4631734,1,1.956483271,0.922433968,0.558065513,0.601399043
104,alpha_2.5_temp_1.0,2.5,1,43,200,2.222128,2.2544184,1,2.036165987,0.916420822,0.555026087,0.582243598
105,alpha_2.5_temp_1.0,2.5,1,43,300,1.9865837,2.0708532,1,2.029784349,0.919774366,0.556599174,0.580897203
106,alpha_2.5_temp_1.0,2.5,1,43,400,1.7769439,1.9203475,1,2.062754168,0.922941447,0.576717988,0.592942821
107,alpha_2.5_temp_1.0,2.5,1,43,500,1.6462694,1.8125498,1,2.069221589,0.92449341,0.582081227,0.594301675
108,alpha_2.5_temp_1.0,2.5,1,43,600,1.5580739,1.7345799,1,2.096907535,0.925571764,0.583531387,0.610613738
109,alpha_2.5_temp_1.0,2.5,1,43,700,1.4938309,1.6838149,1,2.090168638,0.922019629,0.584196329,0.605214203
110,alpha_2.5_temp_1.0,2.5,1,43,800,1.444797,1.645963,1,2.105342323,0.92244916,0.585132417,0.616555403
111,alpha_2.5_temp_1.0,2.5,1,43,900,1.4073374,1.6061386,1,2.089386602,0.92062211,0.580874452,0.603637708
112,alpha_2.5_temp_1.0,2.5,1,43,1000,1.371598,1.581687,1,2.083303422,0.919957455,0.58572059,0.613982828
113,alpha_2.5_temp_1.0,2.5,1,43,1100,1.3460069,1.565589,1,2.096691155,0.918307662,0.590671934,0.613991024
114,alpha_2.5_temp_1.0,2.5,1,43,1200,1.3232758,1.5517954,1,2.09222723,0.917141662,0.594622476,0.621328097
115,alpha_2.5_temp_1.0,2.5,1,43,1300,1.299069,1.5330508,1,2.068171137,0.915293881,0.590654464,0.614027895
116,alpha_2.5_temp_1.0,2.5,1,43,1400,1.2844219,1.5230277,1,2.088383757,0.915768582,0.596578106,0.631845483
117,alpha_2.5_temp_1.0,2.5,1,43,1500,1.2640861,1.5174798,1,2.08220476,0.915093073,0.596701932,0.625979466
118,alpha_2.5_temp_1.0,2.5,1,43,1600,1.2520182,1.5150377,1,2.071127079,0.911023773,0.592351891,0.618203012
119,alpha_2.5_temp_1.0,2.5,1,43,1700,1.236819,1.5015254,1,2.07498069,0.910507089,0.599220527,0.628480058
120,alpha_2.5_temp_1.0,2.5,1,43,1800,1.2235223,1.497975,1,2.070336361,0.909576939,0.593451093,0.615834147
121,alpha_2.5_temp_1.0,2.5,1,43,1900,1.2103457,1.4930078,1,2.064141253,0.906966912,0.594852282,0.619299754
122,alpha_2.5_temp_1.0,2.5,1,43,2000,1.1983687,1.4988723,1,2.060102165,0.905173934,0.59882329,0.624831123
123,alpha_2.5_temp_1.0,2.5,1,43,2100,1.1874129,1.4930462,1,2.05906022,0.904639209,0.599227178,0.625058214
124,alpha_2.5_temp_1.0,2.5,1,43,2200,1.1761154,1.4927554,1,2.085664842,0.902487374,0.611892451,0.631506747
125,alpha_2.5_temp_1.0,2.5,1,43,2300,1.1657928,1.4886309,1,2.080035334,0.900795396,0.611154636,0.635697556
126,alpha_2.5_temp_1.0,2.5,1,43,2400,1.1524763,1.4831605,1,2.059980985,0.900762503,0.606879455,0.631079032
127,alpha_2.5_temp_1.0,2.5,1,43,2500,1.1443071,1.4884207,1,2.09376518,0.899662218,0.615364977,0.647857176
128,alpha_2.5_temp_1.0,2.5,1,43,2600,1.134821,1.495834,1,2.08470419,0.897961613,0.609551057,0.640364609
129,alpha_2.5_temp_1.0,2.5,1,43,2700,1.124138,1.4951218,1,2.081540067,0.899510108,0.608479262,0.637453812
130,alpha_2.5_temp_1.0,2.5,1,43,2800,1.1141928,1.5010064,1,2.082095504,0.895338343,0.611008638,0.633696002
131,alpha_2.5_temp_1.0,2.5,1,43,2900,1.103905,1.4961575,1,2.071229032,0.895403276,0.611713764,0.637649527
132,alpha_2.5_temp_1.0,2.5,1,43,3000,1.0938904,1.4949255,1,2.091405776,0.894984091,0.614551478,0.639909002
133,alpha_2.5_temp_1.0,2.5,1,43,3100,1.0834875,1.5009001,1,2.07837332,0.895506336,0.614207541,0.647510819
134,alpha_2.5_temp_1.0,2.5,1,43,3200,1.0743182,1.5091038,1,2.062451878,0.892901697,0.606491266,0.628547652
135,alpha_2.5_temp_1.0,2.5,1,43,3300,1.0666541,1.50333,1,2.083356087,0.892991141,0.617499412,0.643166156
136,alpha_2.5_temp_1.0,2.5,1,43,3400,1.0562724,1.5058345,1,2.071534092,0.894061156,0.61145373,0.638523312
137,alpha_2.5_temp_1.0,2.5,1,43,3500,1.0467625,1.5205356,1,2.086942001,0.892641605,0.614146113,0.64086158
138,alpha_2.5_temp_1.0,2.5,1,43,3600,1.03673,1.514463,1,2.068070123,0.891028616,0.613842335,0.640467512
139,alpha_2.5_temp_1.0,2.5,1,43,3700,1.027069,1.5304211,1,2.058166377,0.89098748,0.605339394,0.632701984
140,alpha_2.5_temp_1.0,2.5,1,43,3800,1.0188212,1.5211089,1,2.057581396,0.88850341,0.610269332,0.631008777
141,alpha_2.5_temp_1.0,2.5,1,43,3900,1.0077677,1.5289519,1,2.059003017,0.889628189,0.609409618,0.632181928
142,alpha_2.5_temp_1.0,2.5,1,43,4000,1.001086,1.5398686,1,2.054213956,0.888349671,0.604376811,0.635155125
143,alpha_2.5_temp_1.0,2.5,1,43,4100,0.98899895,1.536571,1,2.058576975,0.889658216,0.610619941,0.632272351
144,alpha_2.5_temp_1.0,2.5,1,43,4200,0.98101866,1.5476639,1,2.048475493,0.888631689,0.606670922,0.637119287
145,alpha_2.5_temp_1.0,2.5,1,43,4300,0.9723102,1.5557691,1,2.058444034,0.889307963,0.609013983,0.637285579
146,alpha_2.5_temp_1.0,2.5,1,43,4400,0.96124405,1.5638347,1,2.049303827,0.888533282,0.607821963,0.638496354
147,alpha_2.5_temp_1.0,2.5,1,43,4500,0.95118356,1.5752552,1,2.052714396,0.888182982,0.607002438,0.63337144
148,alpha_2.5_temp_1.0,2.5,1,43,4600,0.94269514,1.5636567,1,2.053532159,0.885945289,0.611755482,0.637234034
149,alpha_2.5_temp_1.0,2.5,1,43,4700,0.93365294,1.5756983,1,2.060614505,0.887837488,0.613114496,0.640617239
150,alpha_2.5_temp_1.0,2.5,1,43,4800,0.923325,1.5840391,1,2.053899167,0.887810184,0.610940183,0.637598914
151,alpha_2.5_temp_1.0,2.5,1,43,4900,0.9145265,1.5944362,1,2.04213819,0.886455426,0.609047175,0.62713401
152,alpha_2.5_temp_1.0,2.5,1,43,4999,0.9074882,1.6050594,1,2.060069412,0.885760614,0.61729504,0.644121236
153,alpha_2.5_temp_1.0,2.5,1,44,0,4.2910237,4.2920103,1,1.510928223,0.6971632,0.259615123,0.350274828
154,alpha_2.5_temp_1.0,2.5,1,44,100,2.4413257,2.4560015,1,1.986653956,0.90233701,0.475235702,0.579687429
155,alpha_2.5_temp_1.0,2.5,1,44,200,2.2002642,2.233838,1,1.884671161,0.891363361,0.453943463,0.547188242
156,alpha_2.5_temp_1.0,2.5,1,44,300,1.9692045,2.0588186,1,1.95547933,0.898418977,0.470931848,0.546485182
157,alpha_2.5_temp_1.0,2.5,1,44,400,1.7764233,1.9108297,1,1.975775224,0.904411363,0.476957774,0.53998218
158,alpha_2.5_temp_1.0,2.5,1,44,500,1.645311,1.8108015,1,2.04072902,0.907064276,0.500376757,0.560826626
159,alpha_2.5_temp_1.0,2.5,1,44,600,1.5582644,1.7498507,1,1.994720041,0.905444886,0.488831066,0.544178089
160,alpha_2.5_temp_1.0,2.5,1,44,700,1.4929998,1.6890874,1,1.999243191,0.90283806,0.493075831,0.546286837
161,alpha_2.5_temp_1.0,2.5,1,44,800,1.4467869,1.6458931,1,2.036551909,0.901917509,0.508378132,0.55354157
162,alpha_2.5_temp_1.0,2.5,1,44,900,1.4090369,1.6183519,1,2.022348221,0.902243166,0.506134155,0.551413616
163,alpha_2.5_temp_1.0,2.5,1,44,1000,1.3787558,1.5933262,1,2.066288647,0.899005065,0.51402215,0.558006391
164,alpha_2.5_temp_1.0,2.5,1,44,1100,1.3552078,1.573007,1,2.044670316,0.898515713,0.516892119,0.554910277
165,alpha_2.5_temp_1.0,2.5,1,44,1200,1.3328145,1.5626262,1,2.060202145,0.897182158,0.523778962,0.562342565
166,alpha_2.5_temp_1.0,2.5,1,44,1300,1.3114698,1.549472,1,2.052922878,0.895257176,0.519309764,0.553689317
167,alpha_2.5_temp_1.0,2.5,1,44,1400,1.292408,1.5311975,1,2.047380462,0.896652654,0.516776032,0.557181541
168,alpha_2.5_temp_1.0,2.5,1,44,1500,1.2764611,1.5298774,1,2.063970978,0.894506018,0.52158077,0.555878532
169,alpha_2.5_temp_1.0,2.5,1,44,1600,1.2620877,1.5280012,1,2.060041706,0.892749444,0.521373464,0.549931593
170,alpha_2.5_temp_1.0,2.5,1,44,1700,1.2494012,1.5230608,1,2.055252949,0.894231095,0.523371944,0.555285324
171,alpha_2.5_temp_1.0,2.5,1,44,1800,1.2349988,1.5127575,1,2.058848816,0.892475264,0.529848873,0.556719245
172,alpha_2.5_temp_1.0,2.5,1,44,1900,1.2239366,1.5142162,1,2.05957451,0.890078408,0.526064535,0.555808225
173,alpha_2.5_temp_1.0,2.5,1,44,2000,1.2097527,1.5095109,1,2.06018771,0.889461735,0.53283266,0.560085695
174,alpha_2.5_temp_1.0,2.5,1,44,2100,1.2005062,1.5032805,1,2.056812579,0.890960571,0.530978962,0.557274125
175,alpha_2.5_temp_1.0,2.5,1,44,2200,1.1892642,1.5021557,1,2.056023713,0.888173549,0.533732514,0.558743229
176,alpha_2.5_temp_1.0,2.5,1,44,2300,1.1805183,1.5030513,1,2.051916855,0.889889385,0.531263994,0.553704204
177,alpha_2.5_temp_1.0,2.5,1,44,2400,1.1685793,1.4972422,1,2.042424104,0.888552695,0.530074564,0.547677621
178,alpha_2.5_temp_1.0,2.5,1,44,2500,1.1572603,1.4937236,1,2.070945112,0.885642404,0.547197382,0.57332668
179,alpha_2.5_temp_1.0,2.5,1,44,2600,1.1450142,1.5013095,1,2.080945456,0.883885203,0.542840408,0.566000716
180,alpha_2.5_temp_1.0,2.5,1,44,2700,1.1389263,1.4994982,1,2.0748022,0.882309673,0.545017513,0.57085634
181,alpha_2.5_temp_1.0,2.5,1,44,2800,1.1286081,1.4975129,1,2.068920174,0.883303399,0.540337378,0.55844966
182,alpha_2.5_temp_1.0,2.5,1,44,2900,1.1196877,1.5017732,1,2.069241501,0.882186559,0.545184986,0.562960628
183,alpha_2.5_temp_1.0,2.5,1,44,3000,1.1088538,1.5047796,1,2.057396896,0.879504352,0.545386728,0.565098733
184,alpha_2.5_temp_1.0,2.5,1,44,3100,1.0978359,1.5076013,1,2.06249635,0.878971166,0.543791141,0.571239743
185,alpha_2.5_temp_1.0,2.5,1,44,3200,1.0896755,1.5069531,1,2.075429148,0.87878118,0.547068357,0.576814567
186,alpha_2.5_temp_1.0,2.5,1,44,3300,1.0805701,1.5112344,1,2.060533114,0.879917368,0.541094038,0.564687822
187,alpha_2.5_temp_1.0,2.5,1,44,3400,1.0695412,1.5159202,1,2.053368475,0.875988085,0.543168239,0.572871038
188,alpha_2.5_temp_1.0,2.5,1,44,3500,1.0633849,1.5154487,1,2.064222716,0.876736336,0.547415101,0.575197053
189,alpha_2.5_temp_1.0,2.5,1,44,3600,1.0540328,1.526129,1,2.054498227,0.876230729,0.544139402,0.571729073
190,alpha_2.5_temp_1.0,2.5,1,44,3700,1.0432329,1.5214937,1,2.050385632,0.875425616,0.543268778,0.572115237
191,alpha_2.5_temp_1.0,2.5,1,44,3800,1.0327668,1.5264993,1,2.060031891,0.875746708,0.544316991,0.576970844
192,alpha_2.5_temp_1.0,2.5,1,44,3900,1.0234051,1.5302014,1,2.043800574,0.875434697,0.539321674,0.56753171
193,alpha_2.5_temp_1.0,2.5,1,44,4000,1.0141934,1.5330249,1,2.061040776,0.875163588,0.54420903,0.575901194
194,alpha_2.5_temp_1.0,2.5,1,44,4100,1.0047855,1.5355679,1,2.065834677,0.875727756,0.548788177,0.576424333
195,alpha_2.5_temp_1.0,2.5,1,44,4200,0.9954247,1.5437639,1,2.06492972,0.874275588,0.549367276,0.578496537
196,alpha_2.5_temp_1.0,2.5,1,44,4300,0.98561144,1.5550349,1,2.043552301,0.874329209,0.546233053,0.573674792
197,alpha_2.5_temp_1.0,2.5,1,44,4400,0.97690856,1.5485023,1,2.034611976,0.875231993,0.537458106,0.567502529
198,alpha_2.5_temp_1.0,2.5,1,44,4500,0.9651721,1.569127,1,2.048517148,0.875221841,0.541336867,0.563556328
199,alpha_2.5_temp_1.0,2.5,1,44,4600,0.9577689,1.5706505,1,2.047229427,0.873098113,0.54383871,0.575736054
200,alpha_2.5_temp_1.0,2.5,1,44,4700,0.94750136,1.5845109,1,2.043177595,0.872886134,0.544123436,0.575090331
